,carat,cut,color,clarity,depth,table,volume,price_bin,price
51349,0.6,Premium,G,VVS1,60.0,58.0,98.791791,0.0,2444.0
51350,0.7,Very Good,F,SI1,63.1,60.0,112.32413,0.0,2445.0
51351,0.73,Very Good,F,SI1,62.5,56.0,116.39520900000001,0.0,2445.0
51352,0.7,Ideal,F,SI1,60.8,60.0,116.1202,0.0,2445.0
51353,0.7,Good,F,SI1,61.1,61.0,112.866144,0.0,2445.0
51354,0.71,Ideal,F,SI2,65.3,53.0,115.499304,0.0,2445.0
51355,0.73,Very Good,H,VS1,58.7,61.0,122.16540000000002,0.0,2446.0
51356,0.72,Good,F,SI1,60.4,61.0,116.39150000000001,0.0,2446.0
51357,0.73,Premium,F,VS2,58.9,60.0,118.26254999999999,0.0,2446.0
51358,0.57,Ideal,E,VVS2,62.0,57.0,92.76385300000001,0.0,2447.0
51359,0.57,Ideal,E,VVS2,61.5,56.0,93.17987999999998,0.0,2447.0
51360,0.53,Ideal,F,IF,62.4,55.0,87.44112000000001,0.0,2447.0
51361,0.74,Premium,G,SI1,59.6,59.0,122.73465600000002,0.0,2447.0
51362,0.74,Premium,E,SI2,59.0,55.0,126.438246,0.0,2447.0
51363,0.76,Good,G,SI1,57.7,63.0,125.331195,0.0,2447.0
51364,0.8,Premium,F,SI2,61.4,58.0,128.784775,0.0,2447.0
51365,0.71,Very Good,I,VVS2,61.5,58.0,118.18411499999999,0.0,2448.0
51366,0.71,Very Good,G,SI1,61.7,59.0,117.36867999999998,0.0,2448.0
51367,0.72,Ideal,G,SI2,60.8,57.0,118.616256,0.0,2449.0
51368,0.71,Good,I,VVS2,63.6,57.0,116.26149400000001,0.0,2450.0
51369,0.71,Very Good,I,VVS2,63.1,58.0,115.291752,0.0,2450.0
51370,0.71,Premium,I,VVS2,61.9,60.0,115.81995,0.0,2450.0
51371,0.71,Very Good,E,VS2,63.4,60.0,116.876277,0.0,2450.0
51372,0.71,Very Good,E,VS2,63.4,61.0,110.41968,0.0,2450.0
51373,0.71,Premium,G,SI1,58.9,62.0,119.41705599999999,0.0,2450.0
51374,0.71,Ideal,I,VVS1,61.2,57.0,117.726912,0.0,2450.0
51375,0.71,Good,D,SI1,56.8,62.0,117.70634899999999,0.0,2450.0
51376,0.71,Very Good,H,VS2,59.2,63.0,117.260325,0.0,2450.0
51377,0.71,Premium,E,SI2,62.6,58.0,115.05564000000001,0.0,2450.0
51378,0.71,Ideal,H,VS2,60.9,55.0,115.71839999999999,0.0,2450.0
51379,0.74,Very Good,H,VS2,62.9,57.0,119.89222800000003,0.0,2451.0
51380,0.76,Premium,E,SI2,62.4,58.0,124.69787000000001,0.0,2451.0
51381,0.55,Very Good,G,VVS1,61.5,55.1,89.983872,0.0,2451.0
51382,0.73,Ideal,I,VVS2,60.1,56.0,121.632504,0.0,2451.0
51383,0.8,Premium,G,SI2,61.4,56.0,131.020468,0.0,2451.0
51384,0.8,Very Good,G,SI2,63.1,59.0,124.09371,0.0,2451.0
51385,0.72,Ideal,G,SI2,61.3,56.0,118.80287999999997,0.0,2451.0
51386,0.79,Good,I,VS2,58.5,62.0,127.352192,0.0,2451.0
51387,0.72,Good,I,VS1,61.3,63.0,114.10875,0.0,2451.0
51388,0.72,Ideal,I,VVS2,61.2,59.0,117.52252499999999,0.0,2452.0
51389,0.74,Premium,F,SI1,58.7,58.0,120.234308,0.0,2452.0
51390,0.71,Ideal,D,SI2,61.9,56.0,117.90506400000002,0.0,2452.0
51391,1.02,Premium,F,I1,59.6,59.0,162.499365,0.0,2452.0
51392,0.7,Very Good,H,VS1,62.5,61.0,112.48486199999999,0.0,2453.0
51393,0.7,Very Good,H,VS1,61.2,55.0,113.38870399999999,0.0,2453.0
51394,0.7,Very Good,F,SI1,59.2,60.0,114.25638599999999,0.0,2453.0
51395,0.7,Very Good,E,SI2,60.4,59.0,113.4015,0.0,2453.0
51396,0.7,Ideal,E,SI2,62.1,56.0,112.96383999999999,0.0,2453.0
51397,0.75,Good,E,SI2,63.8,55.0,122.51456000000002,0.0,2453.0
51398,0.7,Good,E,SI2,63.5,56.0,113.87263999999999,0.0,2453.0
51399,0.7,Very Good,E,SI2,62.8,59.0,114.246096,0.0,2453.0
51400,0.73,Ideal,I,VS2,61.7,55.0,120.638124,0.0,2453.0
51401,0.7,Ideal,F,SI1,62.6,57.0,110.269458,0.0,2453.0
51402,0.79,Ideal,G,SI2,60.8,57.0,129.592452,0.0,2453.0
51403,0.71,Very Good,G,VS2,63.5,57.0,112.956228,0.0,2454.0
51404,0.54,Ideal,F,VVS2,62.0,55.0,89.4075,0.0,2454.0
51405,0.5,Ideal,D,VS1,60.6,57.0,83.49901,0.0,2454.0
51406,0.96,Premium,I,SI2,59.1,62.0,156.68769600000002,0.0,2454.0
51407,0.71,Very Good,E,SI1,61.9,56.0,114.68828799999999,0.0,2455.0
51408,0.81,Ideal,J,VS2,62.1,56.0,131.20866,0.0,2455.0
51409,0.73,Ideal,F,SI2,62.5,56.0,118.28152500000002,0.0,2455.0
51410,0.7,Very Good,F,VS2,63.4,56.0,115.004573,0.0,2455.0
51411,0.71,Very Good,I,VVS1,63.0,58.0,116.63766399999999,0.0,2456.0
51412,0.71,Very Good,I,VVS1,63.5,57.0,115.5312,0.0,2456.0
51413,0.75,Ideal,G,SI1,62.2,57.0,122.61664,0.0,2456.0
51414,0.82,Premium,G,SI2,62.3,58.0,132.58377600000003,0.0,2456.0
51415,0.53,Ideal,E,VVS2,60.5,57.0,87.98169600000001,0.0,2456.0
51416,0.78,Ideal,J,VS2,62.3,55.0,127.53543599999999,0.0,2456.0
51417,0.72,Ideal,F,SI2,61.8,57.0,118.3166,0.0,2456.0
51418,0.84,Ideal,J,VS1,62.0,55.0,138.30859199999998,0.0,2456.0
51419,0.77,Good,H,SI1,57.2,65.0,126.64153599999999,0.0,2457.0
51420,0.77,Premium,H,SI1,60.9,60.0,123.77599400000001,0.0,2457.0
51421,0.77,Premium,H,SI1,61.6,60.0,124.543203,0.0,2457.0
51422,0.72,Ideal,D,SI2,62.3,57.0,120.06,0.0,2457.0
51423,0.71,Premium,F,SI1,62.3,57.0,115.13289,0.0,2458.0
51424,0.71,Ideal,E,SI2,61.9,56.0,117.49708800000002,0.0,2458.0
51425,0.72,Ideal,H,SI1,62.2,58.0,117.62150399999997,0.0,2458.0
51426,0.71,Premium,F,SI1,62.3,60.0,113.28475999999999,0.0,2458.0
51427,0.71,Very Good,D,SI2,63.3,55.0,116.34479999999999,0.0,2458.0
51428,0.75,Ideal,F,SI2,62.4,56.0,122.743368,0.0,2458.0
51429,0.74,Very Good,I,VS2,60.9,56.0,121.62312800000001,0.0,2459.0
51430,0.7,Very Good,E,SI1,62.6,56.0,114.12717500000001,0.0,2459.0
51431,0.81,Ideal,G,SI2,61.7,57.0,132.97726,0.0,2459.0
51432,0.7,Premium,F,VS2,61.2,59.0,113.58693600000001,0.0,2459.0
51433,0.7,Premium,G,VS1,58.3,58.0,118.58882000000003,0.0,2459.0
51434,0.74,Ideal,I,VS2,61.5,57.0,122.22729399999999,0.0,2459.0
51435,0.55,Ideal,D,VS2,60.2,56.0,92.334788,0.0,2459.0
51436,0.69,Ideal,F,SI1,61.3,55.0,115.24312799999998,0.0,2459.0
51437,0.7,Ideal,E,SI1,62.3,57.0,114.40926000000002,0.0,2459.0
51438,0.7,Good,E,SI1,61.7,59.0,110.696016,0.0,2459.0
51439,0.8,Very Good,F,SI2,61.0,60.0,129.51484000000002,0.0,2460.0
51440,0.47,Ideal,D,VVS1,62.1,55.0,77.34438,0.0,2460.0
51441,0.47,Ideal,D,VVS1,62.0,54.0,77.49969,0.0,2460.0
51442,0.7,Ideal,G,SI1,60.5,57.0,115.98875400000001,0.0,2460.0
51443,0.61,Ideal,H,IF,59.4,59.0,102.691095,0.0,2461.0
51444,0.7,Good,D,SI2,59.3,60.0,113.85864000000001,0.0,2461.0
51445,0.91,Premium,F,SI2,60.5,59.0,144.14962500000001,0.0,2461.0
51446,0.91,Good,F,SI2,56.9,62.0,154.94125499999998,0.0,2461.0
51447,0.71,Very Good,G,VS2,63.1,56.0,115.26382799999999,0.0,2462.0
51448,0.75,Very Good,G,SI1,62.3,59.0,121.02055699999998,0.0,2462.0
51449,0.72,Very Good,H,VS2,61.4,57.0,117.85544999999999,0.0,2462.0
51450,0.56,Ideal,F,VVS2,61.9,56.0,92.308384,0.0,2462.0
51451,0.71,Ideal,I,VVS2,60.6,57.0,115.58670600000002,0.0,2463.0
51452,0.74,Very Good,H,VS2,59.9,57.0,122.461701,0.0,2463.0
51453,0.75,Very Good,F,SI1,60.6,60.0,124.06035599999998,0.0,2463.0
51454,0.56,Ideal,E,VVS2,62.6,54.0,93.257472,0.0,2463.0
51455,0.7,Premium,F,SI1,61.6,58.0,114.96672000000001,0.0,2463.0
51456,0.7,Premium,E,SI2,60.8,59.0,114.05699999999999,0.0,2463.0
51457,0.7,Very Good,G,VS2,63.3,56.0,112.636264,0.0,2464.0
51458,0.7,Very Good,E,SI2,61.5,59.0,115.16736000000002,0.0,2464.0
51459,0.91,Premium,E,I1,59.6,59.0,149.470528,0.0,2464.0
51460,0.74,Ideal,E,SI2,61.9,56.0,121.7304,0.0,2464.0
51461,0.76,Ideal,G,SI2,62.7,56.0,124.610556,0.0,2466.0
51462,0.72,Ideal,F,SI2,61.1,59.0,116.985792,0.0,2466.0
51463,0.6,Ideal,G,VVS2,61.3,56.0,99.02365199999998,0.0,2467.0
51464,0.75,Very Good,G,VS2,63.3,58.0,121.30775,0.0,2467.0
51465,0.73,Ideal,E,SI2,62.1,56.0,118.97986800000001,0.0,2467.0
51466,0.52,Premium,E,VVS2,60.1,59.0,86.65460999999999,0.0,2467.0
51467,0.52,Premium,D,VVS2,59.8,60.0,86.543424,0.0,2467.0
51468,0.52,Ideal,E,VVS1,59.9,57.0,87.15168,0.0,2467.0
51469,0.73,Premium,H,VS1,61.7,58.0,116.4306,0.0,2468.0
51470,0.74,Ideal,J,VS1,61.7,57.0,121.390824,0.0,2468.0
51471,0.7,Good,D,SI1,58.8,64.0,112.665294,0.0,2468.0
51472,0.74,Very Good,G,SI1,63.5,60.0,117.817968,0.0,2468.0
51473,0.57,Very Good,E,VVS2,59.6,58.0,93.894878,0.0,2469.0
51474,0.76,Ideal,F,SI2,61.1,55.0,126.86652000000002,0.0,2469.0
51475,0.76,Premium,F,SI2,61.8,58.0,124.095048,0.0,2469.0
51476,0.76,Very Good,F,SI2,62.7,55.0,121.47504599999999,0.0,2469.0
51477,0.78,Premium,F,SI1,62.3,57.0,125.12565,0.0,2469.0
51478,0.7,Ideal,I,VS1,61.8,55.0,114.162048,0.0,2469.0
51479,0.62,Ideal,H,IF,61.9,55.0,103.5276,0.0,2469.0
51480,0.7,Premium,F,SI1,61.6,60.0,114.03849599999998,0.0,2470.0
51481,0.72,Ideal,F,SI1,61.7,55.0,117.57528999999998,0.0,2470.0
51482,0.71,Ideal,E,SI2,61.5,57.0,117.447288,0.0,2470.0
51483,0.7,Good,F,SI1,62.8,58.0,111.6892,0.0,2470.0
51484,0.71,Very Good,H,SI1,61.5,56.0,115.898725,0.0,2471.0
51485,0.79,Premium,H,SI2,60.4,61.0,128.878444,0.0,2471.0
51486,0.53,Very Good,D,VVS2,61.1,55.0,88.472736,0.0,2472.0
51487,0.7,Very Good,F,VS2,62.4,56.0,112.167616,0.0,2473.0
51488,0.7,Very Good,F,VS2,62.9,57.0,111.09510099999999,0.0,2473.0
51489,0.7,Very Good,G,VS1,63.2,58.0,112.83954000000001,0.0,2473.0
51490,0.73,Very Good,F,SI1,59.7,60.0,120.38950000000003,0.0,2473.0
51491,0.8,Very Good,I,SI1,61.9,56.0,131.07322800000003,0.0,2473.0
51492,0.7,Good,E,VS2,61.5,61.0,113.30759999999998,0.0,2473.0
51493,0.7,Very Good,G,VS1,59.3,62.0,113.85864000000001,0.0,2473.0
51494,0.7,Very Good,E,VS2,58.8,56.0,115.642512,0.0,2473.0
51495,0.7,Premium,D,SI1,60.8,58.0,114.044472,0.0,2473.0
51496,0.6,Ideal,D,VS2,61.4,53.0,100.716,0.0,2473.0
51497,0.55,Ideal,G,VVS1,61.5,55.0,89.983872,0.0,2473.0
51498,0.72,Very Good,E,SI1,62.6,59.0,115.05421600000001,0.0,2474.0
51499,0.76,Ideal,I,SI1,62.3,57.0,124.141108,0.0,2474.0
51500,0.8,Good,H,SI2,58.4,61.0,128.77863599999998,0.0,2474.0
51501,0.81,Good,G,SI2,59.2,64.0,136.402695,0.0,2474.0
51502,0.7,Very Good,H,SI1,58.5,65.0,115.702664,0.0,2475.0
51503,0.7,Very Good,G,VS1,62.8,57.0,113.52331999999998,0.0,2475.0
51504,0.7,Ideal,G,VS1,62.2,55.0,115.54113999999998,0.0,2475.0
51505,0.5,Ideal,D,VVS2,62.5,53.0,82.38266999999999,0.0,2475.0
51506,0.7,Ideal,H,VS2,62.6,54.0,116.92638000000001,0.0,2475.0
51507,0.77,Ideal,I,SI1,61.8,55.0,127.48610499999998,0.0,2475.0
51508,0.7,Premium,E,SI2,60.4,59.0,113.4015,0.0,2475.0
51509,0.7,Premium,E,SI2,62.8,59.0,114.246096,0.0,2475.0
51510,0.91,Premium,I,SI1,60.8,59.0,146.00628,0.0,2475.0
51511,0.7,Good,H,VVS2,61.4,64.0,111.86564400000002,0.0,2475.0
51512,0.7,Ideal,E,SI2,62.1,56.0,112.96383999999999,0.0,2475.0
51513,0.7,Very Good,D,SI1,62.9,63.0,111.29242799999999,0.0,2475.0
51514,0.7,Very Good,E,SI1,62.3,58.0,111.44951999999999,0.0,2476.0
51515,0.7,Very Good,E,SI1,63.5,56.0,115.5312,0.0,2476.0
51516,0.72,Ideal,E,SI1,62.0,57.0,114.28445599999999,0.0,2476.0
51517,0.72,Premium,E,SI1,61.4,57.0,118.590945,0.0,2476.0
51518,0.78,Very Good,F,SI2,58.3,62.0,130.64157600000001,0.0,2477.0
51519,0.7,Good,H,VVS2,63.7,54.0,116.048504,0.0,2477.0
51520,0.72,Very Good,G,VS2,63.3,57.0,116.55252000000002,0.0,2477.0
51521,0.75,Ideal,G,SI1,62.2,57.0,122.61664,0.0,2478.0
51522,0.7,Ideal,G,SI1,61.6,56.0,114.76502400000001,0.0,2478.0
51523,0.7,Ideal,G,SI1,62.5,56.0,114.531165,0.0,2478.0
51524,0.7,Ideal,G,SI1,62.4,56.0,114.00711600000001,0.0,2478.0
51525,0.77,Ideal,H,VS2,62.4,56.0,126.11079,0.0,2479.0
51526,0.7,Fair,G,VS2,64.9,57.0,110.6892,0.0,2479.0
51527,0.72,Very Good,E,SI1,60.0,57.0,118.21328000000001,0.0,2479.0
51528,0.77,Ideal,H,VS2,60.6,57.0,125.04116599999998,0.0,2479.0
51529,0.7,Premium,G,VS2,61.8,60.0,111.21164200000001,0.0,2479.0
51530,0.7,Premium,G,VS2,62.5,55.0,113.604264,0.0,2479.0
51531,0.7,Premium,G,VS2,61.8,58.0,111.409176,0.0,2479.0
51532,0.7,Premium,G,VS2,62.1,58.0,112.24418399999998,0.0,2479.0
51533,0.7,Premium,G,VS2,61.8,60.0,111.408129,0.0,2479.0
51534,0.71,Premium,E,SI1,60.3,58.0,115.858944,0.0,2479.0
51535,0.54,Ideal,E,VVS2,61.9,54.5,88.51814999999999,0.0,2479.0
51536,0.67,Good,F,VS1,59.8,60.3,108.084964,0.0,2479.0
51537,0.7,Very Good,G,VS2,63.1,58.0,112.522575,0.0,2479.0
51538,0.7,Ideal,G,SI2,61.8,53.0,115.09106100000001,0.0,2480.0
51539,0.71,Ideal,D,SI2,62.4,55.0,117.00817799999999,0.0,2480.0
51540,0.7,Ideal,G,SI1,61.3,56.0,116.91148200000002,0.0,2480.0
51541,0.7,Ideal,G,SI1,61.0,56.0,118.13497999999997,0.0,2480.0
51542,0.63,Very Good,G,VVS2,62.3,55.0,104.8168,0.0,2481.0
51543,0.61,Very Good,D,VS1,60.9,56.0,101.337165,0.0,2481.0
51544,0.8,Very Good,H,SI2,62.7,56.0,126.79550400000001,0.0,2481.0
51545,0.7,Very Good,E,SI1,59.4,63.0,113.46431400000002,0.0,2481.0
51546,0.7,Very Good,H,VS1,62.6,57.0,115.049232,0.0,2482.0
51547,0.9,Very Good,J,SI2,62.9,55.0,146.371527,0.0,2482.0
51548,0.72,Very Good,G,SI1,62.4,59.0,114.73245,0.0,2482.0
51549,0.79,Very Good,G,SI2,62.4,56.0,127.881472,0.0,2482.0
51550,0.81,Very Good,J,SI1,63.1,59.0,129.272976,0.0,2482.0
51551,0.73,Ideal,J,VVS2,61.2,56.0,121.33894499999998,0.0,2482.0
51552,0.81,Ideal,H,SI1,62.8,57.0,131.38552,0.0,2482.0
51553,0.81,Premium,G,SI2,61.7,57.0,130.936608,0.0,2482.0
51554,0.5,Ideal,D,VVS2,61.4,55.0,83.647728,0.0,2482.0
51555,0.71,Very Good,G,SI1,63.3,57.0,112.6384,0.0,2482.0
51556,0.71,Premium,F,SI2,61.6,59.0,115.898725,0.0,2482.0
51557,0.7,Very Good,I,VVS1,59.5,58.0,115.85721000000001,0.0,2484.0
51558,0.7,Very Good,H,VS1,63.3,59.0,113.558844,0.0,2484.0
51559,0.75,Premium,H,VS2,60.8,57.0,123.98614,0.0,2484.0
51560,0.8,Premium,G,SI2,62.1,55.0,129.40352000000001,0.0,2484.0
51561,0.8,Good,G,SI2,63.7,58.0,127.865892,0.0,2484.0
51562,0.7,Ideal,H,VS1,61.9,55.0,113.96070399999999,0.0,2484.0
51563,0.8,Premium,G,SI2,59.7,62.0,128.878568,0.0,2484.0
51564,0.75,Premium,D,SI1,61.3,59.0,123.064482,0.0,2484.0
51565,0.72,Premium,H,VS2,61.4,57.0,117.85544999999999,0.0,2484.0
51566,0.72,Premium,D,SI2,60.3,58.0,116.79494399999999,0.0,2484.0
51567,0.73,Very Good,F,SI2,58.0,61.0,123.10887600000001,0.0,2485.0
51568,0.6,Very Good,G,VVS1,60.0,58.0,98.791791,0.0,2485.0
51569,0.57,Very Good,E,VVS2,60.0,61.0,94.47321600000002,0.0,2485.0
51570,0.8,Very Good,H,SI1,63.3,58.0,130.629598,0.0,2485.0
51571,0.61,Ideal,E,VS1,62.2,54.0,100.02602999999999,0.0,2485.0
51572,0.78,Ideal,G,SI2,61.7,54.0,129.925707,0.0,2485.0
51573,0.74,Premium,H,VS2,59.9,57.0,122.461701,0.0,2485.0
51574,0.73,Ideal,I,VVS2,63.3,57.0,120.346044,0.0,2485.0
51575,0.91,Premium,E,I1,59.6,59.0,149.470528,0.0,2486.0
51576,0.78,Premium,G,SI2,60.6,58.0,131.25767199999999,0.0,2486.0
51577,0.8,Very Good,J,VS1,62.7,58.0,130.81194000000002,0.0,2487.0
51578,0.8,Very Good,H,SI2,57.0,63.0,131.7267,0.0,2487.0
51579,0.7,Ideal,I,VVS2,62.4,53.6,115.33807999999998,0.0,2487.0
51580,0.7,Ideal,I,VVS2,62.7,54.0,114.12717500000001,0.0,2487.0
51581,0.7,Ideal,I,VVS2,61.6,56.5,113.43617999999998,0.0,2487.0
51582,0.71,Ideal,H,VS1,60.3,59.0,115.85789999999999,0.0,2487.0
51583,0.74,Ideal,G,SI2,61.9,55.0,122.69956799999999,0.0,2487.0
51584,0.71,Ideal,D,SI2,62.5,56.0,116.59977,0.0,2487.0
51585,0.7,Ideal,H,SI1,61.0,56.0,116.04902399999997,0.0,2487.0
51586,0.71,Ideal,F,SI1,60.8,57.0,117.0585,0.0,2487.0
51587,0.72,Very Good,G,SI1,62.5,60.0,116.39520900000001,0.0,2488.0
51588,1.01,Premium,J,I1,60.7,59.0,159.58258199999997,0.0,2488.0
51589,0.7,Good,G,VS2,64.3,56.0,109.76250599999999,0.0,2488.0
51590,0.71,Very Good,E,SI1,58.7,61.0,117.18183400000001,0.0,2489.0
51591,0.52,Ideal,F,VVS2,60.9,56.0,86.045529,0.0,2489.0
51592,0.7,Ideal,I,VVS1,61.4,55.0,115.56864,0.0,2489.0
51593,0.76,Ideal,G,SI2,62.3,55.0,125.33625499999998,0.0,2489.0
51594,0.78,Premium,H,SI1,60.0,60.0,127.08227199999999,0.0,2489.0
51595,0.74,Ideal,E,SI1,62.6,56.0,117.13044000000002,0.0,2489.0
51596,0.73,Ideal,I,VVS1,61.7,53.0,121.60047999999999,0.0,2490.0
51597,0.7,Ideal,I,VS1,61.5,56.0,116.506944,0.0,2490.0
51598,0.57,Ideal,E,VS2,61.5,57.0,93.35535999999999,0.0,2491.0
51599,0.74,Very Good,I,VS1,62.3,60.0,121.02164,0.0,2491.0
51600,0.71,Ideal,F,SI1,61.3,56.0,117.11375100000001,0.0,2491.0
51601,0.76,Premium,F,SI2,60.5,60.0,124.48161599999999,0.0,2491.0
51602,0.91,Fair,D,I1,66.2,57.0,140.77800000000002,0.0,2491.0
51603,0.76,Premium,F,SI2,61.8,58.0,124.095048,0.0,2491.0
51604,0.76,Premium,F,SI2,62.7,55.0,121.47504599999999,0.0,2491.0
51605,0.71,Very Good,G,VS2,60.4,61.0,117.33295,0.0,2492.0
51606,0.72,Premium,D,SI2,60.2,56.0,119.50496999999999,0.0,2492.0
51607,0.72,Premium,F,SI1,61.7,59.0,115.49454,0.0,2492.0
51608,0.7,Ideal,I,VVS1,61.8,56.0,116.228112,0.0,2492.0
51609,0.7,Ideal,H,VS1,61.0,56.0,116.04902399999997,0.0,2492.0
51610,0.62,Ideal,E,VS1,60.3,57.0,103.00044,0.0,2492.0
51611,0.72,Premium,F,SI1,60.1,59.0,118.55304999999998,0.0,2492.0
51612,0.7,Premium,F,SI1,61.0,60.0,115.11500000000001,0.0,2492.0
51613,0.81,Very Good,G,SI2,62.9,56.9,130.939412,0.0,2493.0
51614,0.72,Ideal,I,VVS1,62.9,57.0,117.98495999999999,0.0,2493.0
51615,0.84,Ideal,J,SI1,61.8,56.0,137.118872,0.0,2493.0
51616,0.85,Fair,I,SI1,65.8,65.0,130.733568,0.0,2493.0
51617,0.59,Very Good,E,VVS2,61.7,59.0,95.27239200000001,0.0,2494.0
51618,0.71,Good,E,SI1,63.2,57.0,116.75664,0.0,2494.0
51619,0.71,Good,F,VS2,63.6,58.0,114.396786,0.0,2494.0
51620,0.71,Very Good,G,VS1,63.3,56.0,114.48410399999999,0.0,2494.0
51621,0.71,Ideal,E,SI1,61.7,56.0,117.57528999999998,0.0,2494.0
51622,0.58,Good,F,VVS2,62.2,61.0,98.155008,0.0,2494.0
51623,0.71,Very Good,I,VVS2,62.5,57.0,116.393424,0.0,2495.0
51624,0.25,Very Good,E,VVS2,62.2,61.0,39.938106000000005,0.0,548.0
51625,0.25,Very Good,D,VVS2,62.1,57.0,41.067114,0.0,548.0
51626,0.25,Very Good,D,VVS2,62.0,61.0,40.13780400000001,0.0,548.0
51627,0.25,Very Good,D,VVS2,61.1,59.0,40.314105000000005,0.0,548.0
51628,0.25,Very Good,D,VVS2,62.8,56.0,40.622400000000006,0.0,548.0
51629,0.25,Very Good,F,VVS1,64.2,58.0,40.651776,0.0,548.0
51630,0.25,Very Good,E,VVS1,57.7,62.0,42.007264000000006,0.0,548.0
51631,0.25,Very Good,E,VVS1,62.6,57.0,39.899499999999996,0.0,548.0
51632,0.32,Very Good,G,VS2,59.9,59.0,53.348736,0.0,548.0
51633,0.25,Very Good,F,IF,59.4,62.0,41.68822,0.0,548.0
51634,0.32,Ideal,I,VVS2,61.2,56.0,53.182395,0.0,548.0
51635,0.23,Ideal,E,VS2,61.7,55.0,39.163199999999996,0.0,548.0
51636,0.23,Ideal,E,VS2,61.8,54.0,38.069855999999994,0.0,548.0
51637,0.23,Ideal,F,VS1,61.4,55.0,38.552976,0.0,548.0
51638,0.23,Ideal,F,VS1,61.1,56.0,38.491929000000006,0.0,548.0
51639,0.25,Good,D,VVS2,57.5,61.0,41.83296000000001,0.0,548.0
51640,0.32,Good,G,VS1,60.8,62.0,52.6702,0.0,548.0
51641,0.29,Premium,E,SI1,58.4,60.0,47.43446399999999,0.0,548.0
51642,0.31,Ideal,D,SI1,61.9,57.0,51.870484,0.0,548.0
51643,0.31,Ideal,D,SI1,62.3,56.0,50.7384,0.0,548.0
51644,0.23,Very Good,D,VVS2,58.9,60.0,37.408475,0.0,549.0
51645,0.38,Very Good,I,VS2,62.4,56.0,61.33536,0.0,549.0
51646,0.3,Ideal,F,SI1,61.4,55.0,49.569309999999994,0.0,550.0
51647,0.3,Ideal,F,SI1,60.9,55.0,50.564472,0.0,550.0
51648,0.23,Premium,G,VVS2,58.1,59.0,38.899172,0.0,550.0
51649,0.32,Premium,D,SI1,62.2,60.0,51.397318000000006,0.0,550.0
51650,0.32,Good,D,SI1,63.8,55.0,52.72548,0.0,550.0
51651,0.33,Very Good,F,SI1,59.9,61.0,52.990956000000004,0.0,550.0
51652,0.33,Premium,F,SI1,60.9,59.0,53.106300000000005,0.0,550.0
51653,0.33,Very Good,F,SI1,62.8,58.0,53.870960000000004,0.0,550.0
51654,0.5,Very Good,E,VVS1,60.1,56.0,83.28704400000001,0.0,2495.0
51655,0.71,Very Good,H,VS2,61.6,60.0,114.96672000000001,0.0,2495.0
51656,0.8,Ideal,F,SI2,62.0,57.0,131.87096000000003,0.0,2495.0
51657,0.7,Premium,G,VS1,59.3,62.0,113.85864000000001,0.0,2496.0
51658,0.7,Very Good,E,SI1,61.9,60.0,110.81448,0.0,2496.0
51659,0.7,Good,E,SI1,63.2,57.0,112.12426500000001,0.0,2496.0
51660,0.73,Ideal,I,VVS2,62.3,55.0,119.31436799999999,0.0,2496.0
51661,0.73,Premium,I,VVS2,60.6,58.0,118.81830400000001,0.0,2496.0
51662,0.73,Premium,H,VS2,61.0,58.0,119.07993599999999,0.0,2496.0
51663,0.75,Premium,H,VS2,59.1,58.0,126.01605799999999,0.0,2496.0
51664,0.73,Premium,I,VVS2,61.5,58.0,117.24267600000002,0.0,2496.0
51665,0.78,Ideal,G,SI1,61.0,57.0,129.51338400000003,0.0,2496.0
51666,0.56,Premium,E,VVS2,59.2,56.0,95.283342,0.0,2496.0
51667,0.7,Premium,E,VS2,61.1,58.0,115.64046,0.0,2496.0
51668,0.7,Good,G,VS2,63.8,55.0,113.58544599999999,0.0,2496.0
51669,0.74,Ideal,H,VS2,62.5,54.0,121.35398400000001,0.0,2497.0
51670,0.72,Good,H,VS2,61.8,61.0,115.28979999999999,0.0,2497.0
51671,0.75,Good,E,SI2,59.7,62.0,120.39299999999999,0.0,2497.0
51672,0.7,Very Good,G,VS1,63.1,57.0,114.15789000000001,0.0,2497.0
51673,0.7,Very Good,H,VS2,62.9,57.0,112.20384,0.0,2498.0
51674,0.71,Premium,H,VVS2,61.9,59.0,115.61994,0.0,2498.0
51675,0.73,Premium,D,SI1,60.5,58.0,120.18590999999998,0.0,2498.0
51676,0.72,Ideal,I,VS1,61.4,58.0,116.70921299999999,0.0,2498.0
51677,0.7,Good,E,SI1,57.5,62.0,113.86147499999998,0.0,2498.0
51678,0.72,Fair,E,SI1,56.9,61.0,119.25552599999999,0.0,2498.0
51679,0.79,Premium,H,SI1,60.1,60.0,130.390312,0.0,2498.0
51680,0.55,Very Good,E,VVS2,60.6,56.0,92.56291200000001,0.0,2499.0
51681,0.55,Ideal,E,VVS2,61.4,56.0,91.11959999999999,0.0,2499.0
51682,0.7,Ideal,H,SI1,61.8,53.0,116.02491599999999,0.0,2499.0
51683,0.82,Premium,H,SI2,59.5,62.0,135.069033,0.0,2499.0
51684,0.75,Very Good,F,SI1,62.1,57.0,124.22440800000001,0.0,2500.0
51685,0.7,Fair,H,VVS2,65.8,58.0,106.823322,0.0,2500.0
51686,0.51,Very Good,E,VVS1,59.9,57.0,85.887792,0.0,2501.0
